"Unique ID";"Name";"Nation";"Division";"Status";"Stad Cap";"Division ID"
"109192";"Mineros de Guayana";"Venezuela";"Deuxième Division";"Professional";"42000";"86000002"
"129168";"Gnistan";"Finlande";"Première Ligue";"Professional";"3100";"129120"
"129657";"Aigaleo";"Grèce";"Super League 2 Sud";"Professional";"8217";"36086002"
"130781";"Puerto Montt";"Chili";"Deuxième division";"Professional";"10065";"75034137"
"131162";"Henan";"Chine";"Super League";"Professional";"29860";"130931"
"135247";"Qadsia";"Koweït";"Première division koweïti";"Professional";"25000";"23063354"
"135329";"Dhofar";"Oman";"Ligue O";"Professional";"12000";"23071760"
"136008";"Durango";"Mexique";"Série A Groupe I";"Professional";"18000";"51066838"
"136020";"Zacatepec";"Mexique";"Série A Groupe II";"Professional";"24443";"51066839"
"137943";"Rapperswil";"Suisse";"Challenge League";"Professional";"4350";"137890"
"145742";"Zakho SC";"Irak";"Stars League";"Professional";"25000";"23038303"
"485462";"Qo'qon 1912";"Ouzbékistan";"Superleague d'Ouzbékistan";"Professional";"10576";"59135038"
"514046";"EIF";"Finlande";"Champ. de D1";"Semi-Professional";"2600";"2000228209"
"529013";"MC Oran";"Algérie";"League 1";"Professional";"35000";"12015290"
"700060";"Latina";"Italie";"Série C/C";"Professional";"9310";"43127174"
"710017";"Miedz";"Pologne";"D2";"Professional";"6194";"129559"
"741496";"Real";"Portugal";"Pro-national Lisbon";"Amateur";"2000";"83141248"
"792248";"Iwaki";"Japon";"J2 League";"Professional";"8000";"115424"
"950231";"Dep. Merlo";"Argentine";"Zone Métropolitaine";"Professional";"7500";"108508"
"1200440";"CD L.A. Firpo";"Salvador";"Première Division";"Professional";"10000";"87001116"
"1301559";"Team Wellington";"Nouvelle-Zélande";"-";"Semi-Professional";"2000";"-1"
"4200483";"Sanse";"Espagne";"D2 Fédé espagnole Gr5";"Professional";"4000";"2000099907"
"5103842";"Salford";"Angleterre";"Sky Bet League Two";"Professional";"5108";"14"
"5300232";"Metropolitanos";"Venezuela";"Première Division du Véné";"Professional";"20900";"86000001"
"5341061";"Stade d'Abidjan";"Côte d'Ivoire";"1ère division";"Professional";"1800";"13109926"
"5341073";"Jaraaf";"Sénégal";"Première division";"Professional";"60000";"13191657"
"5380014";"HUS Agadir";"Maroc";"Première division";"Professional";"45840";"12019395"
"5410568";"Gomel";"Biélorussie";"Championnat Supérieur";"Professional";"14307";"7483354"
"5604963";"FC Dornbirn";"Autriche";"Ligue régionale ouest";"Semi-Professional";"12000";"5607688"
"5622727";"Paykan";"Iran";"Premier League";"Professional";"15000";"1018789"
"7485067";"Isloch";"Biélorussie";"Championnat Supérieur";"Professional";"4800";"7483354"
"7521338";"Szentlorinc";"Hongrie";"Division II";"Professional";"630";"152045"
"7860423";"H. Ramat-Gan";"Israël";"Championnat Leumit";"Professional";"42059";"7860001"
"8630098";"US Touarga";"Maroc";"Première division";"Professional";"8000";"12019395"
"8825687";"UCV";"Venezuela";"Première Division du Véné";"Professional";"20900";"86000001"
"12009820";"El Gouna";"Égypte";"Premier Division";"Professional";"12000";"12015393"
"12012774";"Maniema Union";"R.D. Congo";"Linafoot B";"Professional";"22000";"2000278441"
"12019347";"Ben Guerdane";"Tunisie";"Ligue 1";"Professional";"15000";"12019164"
"13106706";"FC San Pédro";"Côte d'Ivoire";"1ère division";"Professional";"20000";"13109926"
"14031203";"Defensores (VR)";"Argentine";"Zone Intérieure";"Professional";"2500";"108509"
"14046672";"Independiente (Chivilcoy)";"Argentine";"Zone Intérieure";"Professional";"4000";"108509"
"18021101";"Wadi Degla";"Égypte";"Premier Division";"Professional";"25000";"12015393"
"18042300";"RAEC Mons";"Belgique";"D1 nationale - ACFF";"Amateur";"13422";"2000370107"
"20032628";"Colorado Springs";"États-Unis";"Conférence Ouest";"Professional";"8000";"20033731"
"20502987";"York United";"Canada";"Canadian Premier League";"Professional";"5000";"20502998"
"23341952";"Thai All-Star";"Thaïlande";"-";"Professional";"49722";"-1"
"36043527";"Chania";"Grèce";"Super League 2 Sud";"Professional";"3700";"36086002"
"38019804";"Csákvár";"Hongrie";"Division II";"Professional";"2020";"152045"
"40026576";"Kolkata";"Inde";"Division nationale";"Professional";"85000";"40026565"
"51047275";"Tlaxcala";"Mexique";"Liga de Expansión";"Professional";"12000";"2000017067"
"57055056";"CSM Slatina";"Roumanie";"D2 roumaine";"Professional";"12000";"150913"
"59020471";"Gareji";"Géorgie";"Ligue Nationale Géorgie";"Professional";"2000";"59126495"
"59118778";"Kolkheti-1913";"Géorgie";"Ligue Nationale Géorgie";"Professional";"7500";"59126495"
"59144816";"FC Van";"Arménie";"Premier League";"Professional";"5000";"59006196"
"63025380";"Skalica";"Slovaquie";"1ère Division";"Professional";"3000";"7560276"
"63032360";"Komárno";"Slovaquie";"1ère Division";"Professional";"4006";"7560276"
"65010405";"Baroka";"Afrique du Sud";"1ère Division";"Professional";"4500";"131235"
"65028789";"JDR Stars";"Afrique du Sud";"-";"Semi-Professional";"18000";"-1"
"65028800";"Hungry Lions";"Afrique du Sud";"1ère Division";"Professional";"18000";"131235"
"66034891";"Seoul E-Land";"Corée du Sud";"K League 2";"Professional";"30000";"66029602"
"67083655";"S.D. Logroñés";"Espagne";"D2 Fédé espagnole Gr2";"Professional";"3500";"2000099904"
"71075348";"Obolon";"Ukraine";"Championnat d'Ukraine";"Professional";"5103";"5314301"
"71105155";"Veres";"Ukraine";"Championnat d'Ukraine";"Professional";"7122";"5314301"
"85010212";"Génération Foot";"Sénégal";"Première division";"Professional";"2500";"13191657"
"86005823";"Nacional Potosí";"Bolivie";"Première Division";"Professional";"32105";"86000000"
"96012813";"Puszcza";"Pologne";"D2";"Professional";"2118";"129559"
"2000074809";"Naft Al-Basra";"Irak";"Première division";"Professional";"10000";"2000099726"
"2000076131";"Leones F.C.";"Équateur";"Série B";"Professional";"10000";"80000567"
"2000105301";"CSC Selimbar";"Roumanie";"D2 roumaine";"Professional";"500";"150913"
"2000165958";"Stoke";"Angleterre";"National Premier North";"Semi-Professional";"1000";"2000163439"
"2000167371";"West Brom";"Angleterre";"National Premier North";"Semi-Professional";"17500";"2000163439"
"2000183172";"Chertanovo";"Russie";"Championnat";"Professional";"500";"2000183170"
"2000197676";"Casric Stars";"Afrique du Sud";"1ère Division";"Professional";"8000";"131235"
"2000211762";"SH Shengli";"Chine";"SLFC";"Professional";"30000";"2000199497"
"2000217512";"Al-Karma";"Irak";"Stars League";"Professional";"7000";"23038303"
"2000220693";"Minsk";"Biélorussie";"Premier League";"Professional";"3000";"2000232682"
"2000233749";"Åland United";"Finlande";"Première division";"Semi-Professional";"2635";"2000173687"
"2000233752";"Split";"Croatie";"Ligue 1";"Semi-Professional";"4043";"2000232723"
"2000233753";"Racing FC Luxembourg";"Luxembourg";"Ligue féminine";"Semi-Professional";"2740";"2000233754"
"2000237648";"Bayelsa Queens";"Nigeria";"Première Division B";"Semi-Professional";"0";"2000350537"
"2000252632";"Jitex BK";"Suède";"Elitettan";"Semi-Professional";"1500";"2000230565"
"2000252760";"San Marino Academy";"Saint-Marin";"Deuxième Division";"Semi-Professional";"750";"2000184919"
"2000258700";"Muras United";"Kirghizistan";"Division Supérieure";"Professional";"5000";"59005735"
"2000276329";"HPS";"Finlande";"Première division";"Semi-Professional";"600";"2000173687"
"2000277521";"Libero Goražde";"Bosnie";"Premier League";"Semi-Professional";"1500";"2000209808"
"2000277522";"Radnik Bumerang";"Bosnie";"Premier League";"Semi-Professional";"4500";"2000209808"
"2000277538";"Radomlje";"Slovénie";"Ligue féminine";"Semi-Professional";"700";"2000232806"
"2000277901";"Dynamo Kyiv";"Ukraine";"-";"Professional";"1000";"-1"
"2000277994";"Amed Sportif";"Turquie";"Super League";"Semi-Professional";"1530";"2000232852"
"2000278783";"Partizan - Sloga";"Serbie";"Super League";"Professional";"400";"2000232686"
"2000279119";"AS Tigresses";"Haïti";"Championnat National Fémi";"Amateur";"2000";"2000274213"
"2000279123";"B.93";"Danemark";"Première Division";"Semi-Professional";"1500";"2000278359"
"2000288453";"LASK";"Autriche";"Première division féminin";"Semi-Professional";"2000";"2000209813"
"2000315644";"Exeter";"Angleterre";"National Premier South";"Semi-Professional";"8720";"2000163438"
"2000329311";"U. Católica (Quito)";"Équateur";"Première Division";"Professional";"2000";"2000338489"
"2000337330";"Bahia";"Brésil";"Première division";"Professional";"31000";"2000314935"
"2000337993";"IF Elfsborg";"Suède";"Elitettan";"Semi-Professional";"14500";"2000230565"
"2000338637";"Al-Ahli (KSA)";"Arabie saoudite";"Premier League";"Professional";"10000";"2000338506"
"2000338905";"UWC";"Afrique du Sud";"Super League d'AS";"Professional";"2500";"2000338387"
"2000339022";"Freedom";"Italie";"Deuxième Division";"Semi-Professional";"2399";"2000184919"
"2000343725";"AS Monaco";"France";"D3 - Groupe B";"Semi-Professional";"17000";"2000278259"
"2000343888";"Anzoátegui F.C.";"Venezuela";"Première Division du Véné";"Professional";"37485";"86000001"
"2000352688";"JS Yinhao WX";"Chine";"SLFC";"Professional";"6375";"2000199497"
"2000364395";"Tirsense";"Portugal";"Champ féminin Nord";"Amateur";"1200";"2000367936"
"2000365103";"Juan Pablo II";"Pérou";"1ère Division";"Professional";"3000";"5290551"
"2000370749";"Gwalia";"Pays de Galles";"National Premier South";"Semi-Professional";"3000";"2000163438"
"2000372760";"Lumezzane";"Italie";"Deuxième Division";"Semi-Professional";"4004";"2000184919"
"2000390399";"Leotar";"Bosnie";"Premier League";"Semi-Professional";"8550";"2000209808"
"2000468724";"Hamburger SV II";"Allemagne";"Regionalliga Nord";"Semi-Professional";"500";"2000469344"
"2000477472";"Sant Adrià";"Espagne";"Troisième division - Gr 2";"Semi-Professional";"400";"2000302738"
"83";"Dep. Español";"Argentine";"4ème division AFA";"Professional";"32500";"14037258"
"99";"Ararat Erevan";"Arménie";"Premier League";"Professional";"14935";"59006196"
"588";"Bohemians";"Irlande";"Première Ligue";"Professional";"4500";"129372"
"599";"St. Pat's Athletic";"Irlande";"Première Ligue";"Professional";"5500";"129372"
"636";"Colchester";"Angleterre";"Sky Bet League Two";"Professional";"10105";"14"
"694";"Oldham";"Angleterre";"Sky Bet League Two";"Professional";"13612";"14"
"729";"Tranmere";"Angleterre";"Sky Bet League Two";"Professional";"16582";"14"
"1042";"TOP Oss";"Pays-Bas";"Keuken Kampioen Divisie";"Professional";"4700";"30"
"1074";"ÍBV";"Islande";"Símadeildin";"Semi-Professional";"3000";"7840132"
"1160";"Pistoiese";"Italie";"Série D Grp.D";"Semi-Professional";"13195";"1400403"
"1283";"Larne";"Irlande du Nord";"NIFL Premiership";"Professional";"3200";"130023"
"1409";"Tromsdalen";"Norvège";"2ème Division G2";"Semi-Professional";"3000";"1300604"
"1636";"Primorje";"Slovénie";"1ère Division";"Professional";"1630";"7580000"
"1723";"Pontevedra";"Espagne";"D1A Fédération espagnole";"Professional";"12000";"2000048844"
"1791";"GIF Sundsvall";"Suède";"1ère Division Elite";"Professional";"8500";"52"
"1807";"IK Brage";"Suède";"1ère Division Elite";"Professional";"6500";"52"
"2217";"Pro Patria";"Italie";"Série C/A";"Professional";"5867";"43127172"
"2231";"Vis Pesaro";"Italie";"Série C/B";"Professional";"4898";"43127173"
"102372";"Defence Force";"Trinité-et-Tobago";"Premier League";"Professional";"27000";"82000461"
"102479";"Italiano";"Argentine";"Zone Métropolitaine";"Professional";"5000";"108508"
"104979";"AAI";"Brésil";"D4";"Professional";"23475";"19127222"
"105611";"Kriens";"Suisse";"Ligue 1 Promotion";"Semi-Professional";"3500";"98027828"
"109210";"Accrington";"Angleterre";"Sky Bet League Two";"Professional";"5327";"14"
"116140";"Persib";"Indonésie";"Super League";"Professional";"38000";"41004312"
"121206";"VfB Stuttgart II";"Allemagne";"3. Liga";"Professional";"10001";"35010926"
"136157";"Trinec";"Rép. tchèque";"3ème Division tchèque";"Professional";"2200";"136042"
"484453";"Khujand";"Tadjikistan";"Division Supérieure";"Professional";"35000";"59007964"
"759312";"Arendal";"Norvège";"2ème Division G1";"Semi-Professional";"3238";"1300603"
"786558";"Kumamoto";"Japon";"J2 League";"Professional";"32000";"115424"
"879643";"FC Viktoria Köln";"Allemagne";"3. Liga";"Professional";"10000";"35010926"
"3101496";"Argentino (Quilmes)";"Argentine";"Zone Métropolitaine";"Professional";"3000";"108508"
"3400878";"Power Dynamos";"Zambie";"Premier League de Zambie";"Professional";"17000";"13135082"
"3600077";"Lok Leipzig";"Allemagne";"Div. régionale Nord-est";"Semi-Professional";"15600";"91107110"
"4212111";"Linense";"Espagne";"D3 Fédé espagnole Gr10";"Professional";"9000";"2000099920"
"4212243";"Zamora";"Espagne";"D1A Fédération espagnole";"Professional";"7813";"2000048844"
"5290187";"Deportivo Coopsol";"Pérou";"2ème Division";"Professional";"3000";"5290553"
"5290567";"José Gálvez";"Pérou";"Coupe du Pérou";"Professional";"25000";"5290552"
"5300359";"Portuguesa F.C. (VEN)";"Venezuela";"Première Division du Véné";"Professional";"18000";"86000001"
"5341711";"Zanaco";"Zambie";"Premier League de Zambie";"Professional";"20000";"13135082"
"7840140";"HK";"Islande";"1ère Division";"Semi-Professional";"1564";"7840133"
"7920361";"Al-Adalah";"Arabie saoudite";"First Division League";"Professional";"19550";"7920264"
"8700474";"Großaspach";"Allemagne";"Division Rég. Sud";"Semi-Professional";"10001";"27"
"23077991";"Chiangrai Utd";"Thaïlande";"Ligue 1 de Thaïlande";"Professional";"11350";"5624920"
"43156704";"Viterbese";"Italie";"Eccellenza Lazio Grp.A";"Semi-Professional";"300";"43064527"
"47075718";"Struga";"Macédoine du N.";"Ligue 1";"Professional";"2000";"8401070"
"58044880";"Chelyabinsk";"Russie";"1ère Division";"Professional";"15000";"130487"
"59006806";"Alashkert";"Arménie";"Premier League";"Professional";"3300";"59006196"
"67105977";"Tarazona";"Espagne";"D1B Fédération espagnole";"Professional";"4000";"2000048846"
"67173952";"Talavera";"Espagne";"D1A Fédération espagnole";"Professional";"4200";"2000048844"
"75035851";"Dep. Recoleta";"Chili";"1ère Division B";"Professional";"2000";"5250793"
"86032914";"Cuniburo";"Équateur";"-";"Professional";"35258";"-1"
"2000167374";"Middlesbrough";"Angleterre";"National Premier North";"Semi-Professional";"2200";"2000163439"
"2000206689";"F. Albacete";"Espagne";"Deuxième Division";"Semi-Professional";"4000";"2000180088"
"2000277903";"EMS Podillia";"Ukraine";"Ligue féminine d'Ukraine";"Semi-Professional";"3000";"2000232688"
"2000290827";"Barnsley FC";"Angleterre";"-";"Semi-Professional";"23287";"-1"
"2000361047";"Olmaliq";"Ouzbékistan";"Ligue fém. d'Ouzbékistan";"Semi-Professional";"0";"2000338398"
"2000365296";"Stgo Morning";"Chili";"Première Division";"Professional";"350";"2000338390"
"2000365301";"U. de Concepción";"Chili";"Première Division";"Professional";"500";"2000338390"
"2000439735";"Vinotinto F.C.";"Équateur";"Serie A équatorienne";"Professional";"35258";"80000566"
"69";"FK Partizani";"Albanie";"Superligue";"Professional";"4500";"8350942"
"157";"SK Vorwärts Steyr";"Autriche";"Oberösterreich";"Amateur";"9000";"16000663"
"261";"Union Rochefortoise FC";"Belgique";"D1 nationale - ACFF";"Amateur";"1500";"2000370107"
"416";"Tianjin";"Chine";"Super League";"Professional";"37540";"130931"
"478";"Viktoria Žižkov";"Rép. tchèque";"2ème Division";"Professional";"5337";"131288"
"640";"Crawley";"Angleterre";"Sky Bet League Two";"Professional";"5836";"14"
"1017";"Helmond Sport";"Pays-Bas";"Keuken Kampioen Divisie";"Professional";"3600";"30"
"1519";"Tyumen";"Russie";"Division 2 A Or";"Professional";"13057";"2000272298"
"1630";"Mura";"Slovénie";"1ère Division";"Professional";"4506";"7580000"
"1667";"Barakaldo";"Espagne";"D1A Fédération espagnole";"Professional";"7960";"2000048844"
"1776";"Valencia B";"Espagne";"D2 Fédé espagnole Gr3";"Professional";"3500";"2000099905"
"2299";"Charleston";"États-Unis";"Conférence Est";"Professional";"5000";"20033732"
"107328";"Akita";"Japon";"J2 League";"Professional";"20180";"115424"
"108545";"San Martín (M)";"Argentine";"Zone Intérieure";"Professional";"7000";"108509"
"121184";"BFC Dynamo";"Allemagne";"Div. régionale Nord-est";"Semi-Professional";"12400";"91107110"
"121219";"Aalen";"Allemagne";"Bade-Württemberg";"Semi-Professional";"14500";"8700002"
"129858";"Karlovac 1919";"Croatie";"2ème Division";"Professional";"7200";"129646"
"130515";"Volgar";"Russie";"Division 2 A Or";"Professional";"17712";"2000272298"
"477455";"Spartak Kostroma";"Russie";"1ère Division";"Professional";"18636";"130487"
"494164";"Kaspii";"Kazakhstan";"D1 kazak";"Professional";"3275";"59010820"
"775363";"Chukyo Univ.";"Japon";"-";"Amateur";"800";"-1"
"814590";"Antequera";"Espagne";"D1B Fédération espagnole";"Professional";"6000";"2000048846"
"876913";"Hannover 96 II";"Allemagne";"Division Rég. Nord";"Professional";"5001";"26"
"952710";"Midland";"Argentine";"Zone Métropolitaine";"Professional";"5000";"108508"
"1300147";"Sloboda";"Bosnie";"L1 de BiH";"Professional";"12000";"8407370"
"3101506";"Dock Sud";"Argentine";"Zone Métropolitaine";"Professional";"6000";"108508"
"5103834";"Fleetwood";"Angleterre";"Sky Bet League Two";"Professional";"5137";"14"
"5637854";"Suphanburi";"Thaïlande";"D3 Ouest";"Professional";"15000";"2000038394"
"5725175";"Cham";"Suisse";"Ligue 1 Promotion";"Semi-Professional";"1800";"98027828"
"6706369";"Sestao";"Espagne";"D2 Fédé espagnole Gr2";"Professional";"8900";"2000099904"
"7521304";"Ajka";"Hongrie";"Division II";"Professional";"5000";"152045"
"14028729";"Sol de Mayo (Viedma)";"Argentine";"Zone Intérieure";"Professional";"3000";"108509"
"14037347";"San Martín (Formosa)";"Argentine";"Zone Intérieure";"Professional";"2000";"108509"
"20016195";"Orange County";"États-Unis";"Conférence Ouest";"Professional";"5000";"20033731"
"20502986";"Valour";"Canada";"-";"Professional";"33000";"-1"
"20502989";"HFX Wanderers FC";"Canada";"Canadian Premier League";"Professional";"6200";"20502998"
"35116978";"Rödinghausen";"Allemagne";"Division Régionale Ouest";"Professional";"3140";"35010927"
"38004848";"Kozármisleny";"Hongrie";"Division II";"Professional";"2000";"152045"
"39048732";"Vestri";"Islande";"Símadeildin";"Semi-Professional";"1596";"7840132"
"41021352";"Borneo";"Indonésie";"Super League";"Professional";"20000";"41004312"
"43006436";"Virtus Verona";"Italie";"Série C/A";"Professional";"1306";"43127172"
"58117053";"Chaika Peschanokopskoe";"Russie";"1ère Division";"Professional";"3455";"130487"
"59030517";"Dordoy";"Kirghizistan";"Division Supérieure";"Professional";"800";"59005735"
"67040821";"Granada B";"Espagne";"D3 Fédé espagnole Gr9";"Professional";"2000";"2000099919"
"67152828";"U. Murcia";"Espagne";"D2 Fédé espagnole Gr4";"Professional";"6500";"2000099906"
"70054576";"Iskenderunspor";"Turquie";"2. League G1";"Professional";"9800";"463485"
"70078171";"Beykoz Anadolu";"Turquie";"2. League G1";"Professional";"2581";"463485"
"85012508";"Aubagne FC";"France";"-";"Semi-Professional";"0";"-1"
"98000411";"Breitenrain";"Suisse";"Ligue 1 Promotion";"Semi-Professional";"1450";"98027828"
"2000166645";"Oxford United";"Angleterre";"National Premier South";"Semi-Professional";"3100";"2000163438"
"2000167393";"Hull";"Angleterre";"National Premier North";"Semi-Professional";"2800";"2000163439"
"2000209855";"Viktoria Plzen";"Rép. tchèque";"Première Division";"Semi-Professional";"1000";"2000209811"
"2000229778";"Feds";"Angleterre";"National Premier North";"Semi-Professional";"2200";"2000163439"
"2000229849";"Boldmere";"Angleterre";"D1 nat. fém Midlands";"Semi-Professional";"1025";"2000168703"
"2000232564";"Hamilton";"Écosse";"PLFE";"Semi-Professional";"6007";"2000132415"
"2000277540";"Diósgyori";"Hongrie";"Première Division";"Semi-Professional";"14798";"2000232706"
"2000277543";"Viktoria FC";"Hongrie";"Première Division";"Semi-Professional";"800";"2000232706"
"2000292377";"Cambridge";"Angleterre";"D1 nat. fém SE";"Semi-Professional";"3500";"2000168704"
"2000340174";"Elversberg";"Allemagne";"Regionalliga Südwest";"Professional";"1500";"2000469371"
"2000468723";"Holstein Kiel";"Allemagne";"Regionalliga Nord";"Semi-Professional";"7000";"2000469344"
"2000468726";"1. FC Union Berlin II";"Allemagne";"Reg Nordost";"Semi-Professional";"3000";"2000469346"
"2000468729";"Borussia M'gladbach II";"Allemagne";"Regionalliga Ouest";"Semi-Professional";"10000";"2000469347"
"2000475359";"SC Aubagne Air Bel";"France";"National";"Semi-Professional";"3500";"18"
"130849";"Racing";"Uruguay";"1ère Division";"Professional";"5200";"5512770"
"72";"KF Vllaznia";"Albanie";"Superligue";"Professional";"17000";"8350942"
"206";"UR Namur";"Belgique";"D1 nationale - ACFF";"Amateur";"2000";"2000370107"
"520";"Hillerød";"Danemark";"Betinia Liga";"Semi-Professional";"4000";"7"
"521";"Vendsyssel FF";"Danemark";"CampoBet 2. Division";"Professional";"10000";"8"
"626";"Carlisle";"Angleterre";"Enterprise National";"Professional";"18046";"109201"
"1170";"Siena";"Italie";"Série D Grp.E";"Semi-Professional";"15373";"1400404"
"1268";"FC Zimbru";"Moldavie";"Super Liga de Moldavie";"Professional";"10500";"59007607"
"1294";"Brattvåg";"Norvège";"2ème Division G1";"Semi-Professional";"1300";"1300603"
"1332";"Kjelsås";"Norvège";"2ème Division G2";"Semi-Professional";"500";"1300604"
"1479";"Tirsense";"Portugal";"Championnat National - A";"Semi-Professional";"7500";"55065643"
"1541";"Arbroath";"Écosse";"William Hill Championship";"Semi-Professional";"6600";"46"
"1831";"Trelleborgs FF";"Suède";"1ère Division Elite";"Professional";"7357";"52"
"1926";"Wanderers";"Uruguay";"1ère Division";"Professional";"9064";"5512770"
"2677";"Varbergs BoIS";"Suède";"1ère Division Elite";"Professional";"5500";"52"
"101149";"Viktoria 1889";"Allemagne";"Nord-Est (N)";"Semi-Professional";"4300";"8700008"
"102360";"Alianza FC";"Salvador";"Première Division";"Professional";"32000";"87001116"
"103285";"SV Werder II";"Allemagne";"Division Rég. Nord";"Professional";"5000";"26"
"107342";"Toyama";"Japon";"J2 League";"Professional";"31200";"115424"
"109027";"Melilla";"Espagne";"D2 Fédé espagnole Gr4";"Professional";"6200";"2000099906"
"109179";"Liga de Portoviejo";"Équateur";"S.C. de Manabí";"Professional";"15691";"2000172952"
"130355";"Sincan Bld. Ankaraspor";"Turquie";"2. League G1";"Professional";"8000";"463485"
"130848";"Juventud";"Uruguay";"1ère Division";"Professional";"5503";"5512770"
"130877";"Vitebsk";"Biélorussie";"Championnat Supérieur";"Professional";"8144";"7483354"
"136197";"Chrudim";"Rép. tchèque";"2ème Division";"Professional";"1500";"131288"
"149276";"ASIL";"Chypre";"Division B";"Professional";"5500";"692431"
"301148";"AFC";"Brésil";"3ème Division";"Professional";"14400";"107192"
"301325";"AOI";"Brésil";"3ème Division";"Professional";"10000";"107192"
"700036";"Sambenedettese";"Italie";"Série C/B";"Professional";"13786";"43127173"
"788854";"Fujieda";"Japon";"J2 League";"Professional";"14000";"115424"
"788904";"Imabari";"Japon";"J2 League";"Professional";"6000";"115424"
"879282";"Mainz 05 II";"Allemagne";"Division Rég. Sud";"Professional";"20300";"27"
"925050";"Aarhus Fremad";"Danemark";"Betinia Liga";"Semi-Professional";"5000";"7"
"952693";"Argentino (M)";"Argentine";"Zone Métropolitaine";"Professional";"10000";"108508"
"952704";"Dep. Laferrere";"Argentine";"Zone Métropolitaine";"Professional";"10000";"108508"
"952708";"Excursionistas";"Argentine";"Zone Métropolitaine";"Professional";"6500";"108508"
"1032763";"Umm-Salal";"Qatar";"Première Division";"Professional";"21175";"5632126"
"1300342";"B36";"Féroé";"Premiership";"Semi-Professional";"3350";"8300358"
"3601820";"Homburg";"Allemagne";"Division Rég. Sud";"Professional";"16988";"27"
"4102502";"Paredes";"Portugal";"Troisième division - N";"Professional";"3000";"2000112232"
"4200572";"Calahorra";"Espagne";"D3 Fédé espagnole Gr16";"Professional";"4500";"2000099926"
"5270424";"América de Quito";"Équateur";"Segunda Categoría de Pich";"Semi-Professional";"2000";"2000101110"
"5280352";"Sportivo Ameliano";"Paraguay";"1ère division";"Professional";"6000";"79010950"
"5290594";"Alfonso Ugarte";"Pérou";"Coupe du Pérou";"Professional";"20000";"5290552"
"5380013";"MAS Fès";"Maroc";"Première division";"Professional";"45000";"12019395"
"5390018";"O Béja";"Tunisie";"Ligue 1";"Professional";"10000";"12019164"
"5390081";"FC Lupopo";"R.D. Congo";"Linafoot A";"Professional";"35000";"2000278442"
"5390089";"Hafia FC";"Guinée";"Ligue 1";"Professional";"6500";"13211636"
"5609646";"SV Horn";"Autriche";"Division régionale est";"Semi-Professional";"3600";"136546"
"5661013";"Tapatío";"Mexique";"Liga de Expansión";"Professional";"49850";"2000017067"
"7880107";"Al-Dhafra";"E.A.U.";"ADNOC Pro League";"Professional";"5000";"7880000"
"8067987";"Alga";"Kirghizistan";"Division Supérieure";"Professional";"300";"59005735"
"8826562";"Aurora";"Bolivie";"Première Division";"Professional";"32303";"86000000"
"12012510";"Kabuscorp";"Angola";"Girabola";"Professional";"12000";"12034515"
"14024658";"Camioneros";"Argentine";"4ème division AFA";"Professional";"4500";"14037258"
"14031213";"Juv. Unida (Gualeguaychú)";"Argentine";"4ème division non AFA";"Professional";"6500";"14037261"
"20040608";"Miami FC";"États-Unis";"Conférence Est";"Professional";"22682";"20033732"
"20047506";"New Mexico";"États-Unis";"Conférence Ouest";"Professional";"13500";"20033731"
"22040114";"Dunav";"Bulgarie";"Championnat B";"Professional";"12400";"7500118"
"23291618";"Naft Al-Wasat";"Irak";"Première division";"Professional";"30000";"2000099726"
"35130696";"TSV Steinbach";"Allemagne";"Division Rég. Sud";"Professional";"4000";"27"
"51029615";"Tecos";"Mexique";"Série A Groupe I";"Professional";"30015";"51066838"
"58148228";"Leningradets";"Russie";"Division 2 A Or";"Professional";"1534";"2000272298"
"59001468";"Gandzasar";"Arménie";"Premier League";"Professional";"1188";"59006196"
"59008318";"S?bail FK";"Azerbaïdjan";"D1 d'Azerbaïjan";"Professional";"5000";"59008101"
"59126511";"Spaeri";"Géorgie";"Ligue 2 nationale";"Professional";"500";"59126496"
"67180027";"Badajoz";"Espagne";"D3 Fédé espagnole Gr14";"Professional";"14175";"2000099924"
"2000067201";"Rhode Island";"États-Unis";"Conférence Est";"Professional";"10500";"20033732"
"2000214535";"1. FC Saarbrücken";"Allemagne";"Regionalliga Südwest";"Semi-Professional";"6000";"2000469371"
"2000252599";"Oviedo";"Espagne";"Deuxième Division";"Professional";"700";"2000180088"
"2000252644";"Tromsø";"Norvège";"Première Division";"Semi-Professional";"6859";"2000178041"
"2000252814";"Montrose";"Écosse";"PLFE";"Semi-Professional";"4936";"2000132415"
"2000261953";"Manhattan SC";"États-Unis";"USSL W League";"Semi-Professional";"0";"2000335881"
"2000278782";"Radnicki 1923";"Serbie";"Super League";"Professional";"1000";"2000232686"
"2000330416";"ADIFFEM";"Venezuela";"SLF du Venezuela";"Professional";"3500";"2000338486"
"2000365302";"Stgo Wanderers";"Chili";"Première Division";"Professional";"3000";"2000338390"
"2000366260";"Leixões";"Portugal";"Champ féminin Nord";"Amateur";"1600";"2000367936"
"2000367393";"Odd";"Norvège";"Première Division";"Semi-Professional";"12293";"2000178041"
"2000370425";"Start";"Norvège";"Première Division";"Semi-Professional";"14563";"2000178041"
"2000372912";"Henstedt-Ulzburg";"Allemagne";"Regionalliga Nord";"Semi-Professional";"2000";"2000469344"
"2000383410";"Wacker München";"Allemagne";"Regionalliga Süd";"Semi-Professional";"150";"2000469362"
"2000468730";"SGS Essen II";"Allemagne";"Regionalliga Ouest";"Semi-Professional";"2500";"2000469347"
